epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.2154247364459927,53.356090424605526,0.975492225574093,63.06770688213987
2,0.9032604799795284,66.34156536277823,0.9701152307983232,64.90665923655614
3,0.7449359221959845,72.59396008220419,0.9098126072486352,66.98244636388966
4,0.5739629908524516,79.33052352920687,0.9052264577893744,68.72387851769295
5,0.2237739122879995,92.56330767355183,1.1460253384155128,70.4931735859571
6,0.1043192702340361,96.88599393918284,1.4358446056060576,70.32599609919198
7,0.0456285962170511,98.83311853425757,1.845857584977601,70.14488715519643
8,0.0259597306235834,99.39043505520917,2.102639001064036,69.89412092504875
9,0.0119382408069092,99.70044236998852,2.149295046004723,69.94984675397046
10,0.009099001593886,99.735274652548,2.242168581452094,70.3399275564224
11,0.0067628022994667,99.75269079382772,2.363599487277653,70.130955697966
12,0.0058856508105535,99.73875788080392,2.439372573177126,69.99164112566174
13,0.0042830830051517,99.83628827197046,2.451022054626254,70.17275006965728
14,0.0041715338211381,99.83628827197046,2.4653336953191305,70.32599609919198
15,0.0040823591066979,99.83628827197046,2.481023049845676,70.3399275564224
16,0.0039973337175862,99.83280504371452,2.4960090377116404,70.32599609919198
17,0.0038050403589951,99.8397715002264,2.49739949687857,70.3399275564224
18,0.0037999648935577,99.83628827197046,2.4988916078320536,70.3399275564224
19,0.0037919440339368,99.83628827197046,2.5002532631958307,70.3399275564224
20,0.0037868872584941,99.83628827197046,2.501697436014356,70.32599609919198
21,0.5340988850341716,81.42746424293667,0.4426466510756998,83.603324411889
22,0.3430157673762927,87.06404565630945,0.4565328811756796,82.98351880546556
23,0.1773545075451928,94.01465511167476,0.480383610621101,84.9556275531765
24,0.1319325770209641,95.68801521876982,0.544684383108262,84.65981124101987
25,0.0955564822299852,97.11829775241316,0.5687953570018549,84.84293562473587
26,0.0898891955957105,97.30500951173111,0.5962713618158526,84.75841667840541
27,0.0853924728752586,97.43887832029874,0.5992876826877274,84.7020707141851
28,0.0849080669819082,97.45296977383217,0.6021568812387625,84.68798422313002
29,0.0844714894641558,97.4846755442824,0.6023538014208145,84.68798422313002
30,0.0844182810631255,97.48819840766576,0.6025460756268536,84.68798422313002
31,0.5588875930401772,81.05288892510798,0.4734090491031869,83.86571056062581
32,0.2841978095668566,90.82389373319208,0.4832547540991072,85.07170795306388
33,0.0694860185090042,98.32939450737511,0.5595444522040225,85.98435462842242
34,0.0370746926808877,99.06283106511287,0.652060737732261,85.36505867014341
35,0.0198800776146896,99.62513242604514,0.6742544722355603,85.52803129074316
36,0.017835513348257,99.674028196561,0.6971990852991562,85.52803129074316
37,0.0162560247351394,99.69032678673295,0.699464898942774,85.52803129074316
38,0.0160541421138591,99.7066253769049,0.7021422152274491,85.5606258148631
39,0.0158652714125982,99.71477467199088,0.7023365051687733,85.5606258148631
40,0.0158519368710212,99.71477467199088,0.7025439663754582,85.5606258148631
41,0.786122294737436,71.44449475774148,0.8305508679065248,71.14795207578713
42,0.6405548093959814,76.3105646313003,0.841120655924281,71.98383950961271
43,0.5422112175764148,80.23616287575325,0.8514689443786452,72.27640011145166
44,0.5150726639170169,81.26023198300184,0.8675177998691466,72.09529116745611
45,0.5028958567067939,81.4169772545195,0.8710686424767852,72.26246865422124
46,0.4966025800778839,81.848897558257,0.8775055495677786,72.33212594037336
47,0.4923908652244836,82.33306628583371,0.8773892356252883,72.33212594037336
48,0.4964432222597446,81.99170991675085,0.8774448145172644,72.31819448314293
49,0.4973845347201758,81.9081124386081,0.8774306859016285,72.31819448314293
50,0.4921033829741159,82.2007036121077,0.8774277014628816,72.31819448314293
51,0.4497740853326001,83.23117029521595,0.435271086989323,84.30764896464291
52,0.3862581845488347,85.52103149439864,0.4063603060164275,84.92745457106635
53,0.3082083317123248,88.62467413513704,0.4062605231432957,85.27961684744331
54,0.2897174186595309,89.0227576974565,0.4032704716911204,85.6036061417101
55,0.2758144214723101,89.4912985274431,0.403251031894543,85.64586561487533
56,0.2771796302046154,89.84358486577891,0.4053659005911794,85.58951965065502
57,0.2754334619570471,89.84358486577891,0.4053440978685037,85.56134666854487
58,0.2721178182403386,89.84006200239554,0.405594291786615,85.57543315959994
59,0.2689939713021609,90.03029662509688,0.4055892461024619,85.56134666854487
60,0.2762215195155479,89.78369618826181,0.4055951621872687,85.56134666854487
61,0.488938939540296,82.66644935213104,0.4084113719588155,85.82138200782269
62,0.3799040424194299,86.4721701572814,0.3998269836423181,86.11473272490221
63,0.2776149865264143,90.2615923722598,0.3845722426985958,87.1251629726206
64,0.2555675264605779,91.14986553663108,0.3871128222526749,87.67926988265971
65,0.2415922011031418,91.68771901230544,0.3886457746511951,87.54889178617992
66,0.2433014261357806,91.49213593024204,0.3913626538712075,87.41851368970013
67,0.2416465510765996,91.66327112704752,0.3910694129068967,87.45110821382008
68,0.2422610604419158,91.64697253687557,0.3907591069764748,87.45110821382008
69,0.239761405749516,91.41879227446826,0.3907630044859616,87.45110821382008
70,0.2413543481780447,91.7040176024774,0.390747281299203,87.45110821382008
71,0.462666117932254,83.1717056474615,0.347896540675063,87.94947994056463
72,0.4128038432750234,85.46980686170646,0.3433010258630024,88.88558692421991
73,0.2402458031354605,91.89145138945482,0.2179666142037604,93.32838038632988
74,0.1929119593588905,93.3664738000163,0.2076548064827024,93.8484398216939
75,0.1582978413448786,94.53182299731073,0.2026129666375532,94.17533432392274
76,0.161862743622593,94.40143427593512,0.2023143151319365,94.23476968796436
77,0.1502692421246805,94.95558634178144,0.2025540920552444,94.24962852897474
78,0.1531736403885825,94.80889903023387,0.2024891585195403,94.29420505200596
79,0.1556620212163135,94.8007497351479,0.2024790508275061,94.27934621099554
80,0.1523726708313384,94.74370466954608,0.2024551793012998,94.29420505200596
